trade_type,fr_orig,fr_inmode,fr_dest,fr_outmode,dms_orig,dms_orig_cnty,dms_dest,dms_dest_cnty,sctgG5,dms_mode,tons_2022
2,801,5,,,159,15005,159,15001,sctg3499,5,0.0000000
2,801,5,,,159,15005,159,15005,sctg3499,5,0.0000000
2,801,5,,,159,15005,159,15007,sctg3499,5,0.0000000
2,801,5,,,159,15005,159,15009,sctg3499,5,0.0000000
2,801,5,,,159,15007,151,15003,sctg3499,5,0.0000000
2,801,5,,,159,15007,159,15001,sctg3499,5,0.0000000
2,801,5,,,159,15007,159,15005,sctg3499,5,0.0000000
2,801,5,,,159,15007,159,15007,sctg3499,5,0.0000000
2,801,5,,,159,15007,159,15009,sctg3499,5,0.0000000
2,801,5,,,159,15009,151,15003,sctg3499,5,0.0000000
2,801,5,,,159,15009,159,15001,sctg3499,5,0.0000000
2,801,5,,,159,15009,159,15005,sctg3499,5,0.0000000
2,801,5,,,159,15009,159,15007,sctg3499,5,0.0000000
2,801,5,,,159,15009,159,15009,sctg3499,5,0.0000000
2,802,3,,,151,15003,151,15003,sctg3499,11,0.4195200
2,802,3,,,151,15003,151,15003,sctg3499,3,0.1347220
2,802,3,,,151,15003,151,15003,sctg3499,5,0.0472100
2,802,3,,,151,15003,159,15001,sctg3499,3,0.0945051
2,802,3,,,151,15003,159,15001,sctg3499,5,0.0346120
2,802,3,,,151,15003,159,15005,sctg3499,5,0.0000098
2,802,3,,,151,15003,159,15007,sctg3499,3,0.0292530
2,802,3,,,151,15003,159,15007,sctg3499,5,0.0184797
2,802,3,,,151,15003,159,15009,sctg3499,3,0.0606379
2,802,3,,,151,15003,159,15009,sctg3499,5,0.0294985
2,802,3,,,159,15001,151,15003,sctg3499,5,0.0000000
2,802,3,,,159,15001,159,15001,sctg3499,5,0.0000000
2,802,3,,,159,15001,159,15005,sctg3499,5,0.0000000
2,802,3,,,159,15001,159,15007,sctg3499,5,0.0000000
2,802,3,,,159,15001,159,15009,sctg3499,5,0.0000000
2,802,3,,,159,15005,151,15003,sctg3499,5,0.0000000
2,802,3,,,159,15005,159,15001,sctg3499,5,0.0000000
2,802,3,,,159,15005,159,15005,sctg3499,5,0.0000000
2,802,3,,,159,15005,159,15007,sctg3499,5,0.0000000
2,802,3,,,159,15005,159,15009,sctg3499,5,0.0000000
2,802,3,,,159,15007,151,15003,sctg3499,5,0.0000000
2,802,3,,,159,15007,159,15001,sctg3499,5,0.0000000
2,802,3,,,159,15007,159,15005,sctg3499,5,0.0000000
2,802,3,,,159,15007,159,15007,sctg3499,5,0.0000000
2,802,3,,,159,15007,159,15009,sctg3499,5,0.0000000
2,802,3,,,159,15009,151,15003,sctg3499,5,0.0000000
2,802,3,,,159,15009,159,15001,sctg3499,5,0.0000000
2,802,3,,,159,15009,159,15005,sctg3499,5,0.0000000
2,802,3,,,159,15009,159,15007,sctg3499,5,0.0000000
2,802,3,,,159,15009,159,15009,sctg3499,5,0.0000000
2,802,4,,,151,15003,151,15003,sctg3499,11,0.0041400
2,802,4,,,151,15003,159,15001,sctg3499,11,0.0007698
2,802,4,,,151,15003,159,15005,sctg3499,11,0.0000002
2,802,4,,,151,15003,159,15007,sctg3499,11,0.0004110
2,802,4,,,151,15003,159,15009,sctg3499,11,0.0006560
2,802,4,,,159,15001,151,15003,sctg3499,11,0.0000000
2,802,4,,,159,15001,159,15001,sctg3499,11,0.0000000
2,802,4,,,159,15001,159,15005,sctg3499,11,0.0000000
2,802,4,,,159,15001,159,15007,sctg3499,11,0.0000000
2,802,4,,,159,15001,159,15009,sctg3499,11,0.0000000
2,802,4,,,159,15005,151,15003,sctg3499,11,0.0000000
2,802,4,,,159,15005,159,15001,sctg3499,11,0.0000000
2,802,4,,,159,15005,159,15005,sctg3499,11,0.0000000
2,802,4,,,159,15005,159,15007,sctg3499,11,0.0000000
2,802,4,,,159,15005,159,15009,sctg3499,11,0.0000000
2,802,4,,,159,15007,151,15003,sctg3499,11,0.0000000
2,802,4,,,159,15007,159,15001,sctg3499,11,0.0000000
2,802,4,,,159,15007,159,15005,sctg3499,11,0.0000000
2,802,4,,,159,15007,159,15007,sctg3499,11,0.0000000
2,802,4,,,159,15007,159,15009,sctg3499,11,0.0000000
2,802,4,,,159,15009,151,15003,sctg3499,11,0.0000000
2,802,4,,,159,15009,159,15001,sctg3499,11,0.0000000
2,802,4,,,159,15009,159,15005,sctg3499,11,0.0000000
2,802,4,,,159,15009,159,15007,sctg3499,11,0.0000000
2,802,4,,,159,15009,159,15009,sctg3499,11,0.0000000
2,802,5,,,151,15003,151,15003,sctg3499,5,0.0000000
2,802,5,,,151,15003,159,15001,sctg3499,5,0.0000000
2,802,5,,,151,15003,159,15005,sctg3499,5,0.0000000
2,802,5,,,151,15003,159,15007,sctg3499,5,0.0000000
2,802,5,,,151,15003,159,15009,sctg3499,5,0.0000000
2,803,3,,,151,15003,151,15003,sctg3499,11,0.0212370
2,803,3,,,151,15003,151,15003,sctg3499,3,0.0050920
2,803,3,,,151,15003,151,15003,sctg3499,5,0.0020090
2,803,3,,,151,15003,159,15001,sctg3499,3,0.0033185
2,803,3,,,151,15003,159,15001,sctg3499,5,0.0025603
2,803,3,,,151,15003,159,15005,sctg3499,5,0.0000007
2,803,3,,,151,15003,159,15007,sctg3499,3,0.0010272
2,803,3,,,151,15003,159,15007,sctg3499,5,0.0013670
2,803,3,,,151,15003,159,15009,sctg3499,3,0.0021293
2,803,3,,,151,15003,159,15009,sctg3499,5,0.0021820
2,803,3,,,159,15001,151,15003,sctg3499,5,0.0000000
2,803,3,,,159,15005,151,15003,sctg3499,5,0.0000000
2,803,3,,,159,15007,151,15003,sctg3499,5,0.0000000
2,803,3,,,159,15009,151,15003,sctg3499,5,0.0000000
2,803,4,,,151,15003,151,15003,sctg3499,11,0.0028490
2,803,4,,,151,15003,159,15001,sctg3499,11,0.0004073
2,803,4,,,151,15003,159,15005,sctg3499,11,0.0000001
2,803,4,,,151,15003,159,15007,sctg3499,11,0.0002175
2,803,4,,,151,15003,159,15009,sctg3499,11,0.0003471
2,803,4,,,159,15001,151,15003,sctg3499,11,0.0000000
2,803,4,,,159,15001,159,15001,sctg3499,11,0.0000000
2,803,4,,,159,15001,159,15005,sctg3499,11,0.0000000
2,803,4,,,159,15001,159,15007,sctg3499,11,0.0000000
2,803,4,,,159,15001,159,15009,sctg3499,11,0.0000000
2,803,4,,,159,15005,151,15003,sctg3499,11,0.0000000
2,803,4,,,159,15005,159,15001,sctg3499,11,0.0000000
2,803,4,,,159,15005,159,15005,sctg3499,11,0.0000000
2,803,4,,,159,15005,159,15007,sctg3499,11,0.0000000
2,803,4,,,159,15005,159,15009,sctg3499,11,0.0000000
2,803,4,,,159,15007,151,15003,sctg3499,11,0.0000000
2,803,4,,,159,15007,159,15001,sctg3499,11,0.0000000
2,803,4,,,159,15007,159,15005,sctg3499,11,0.0000000
2,803,4,,,159,15007,159,15007,sctg3499,11,0.0000000
2,803,4,,,159,15007,159,15009,sctg3499,11,0.0000000
2,803,4,,,159,15009,151,15003,sctg3499,11,0.0000000
2,803,4,,,159,15009,159,15001,sctg3499,11,0.0000000
2,803,4,,,159,15009,159,15005,sctg3499,11,0.0000000
2,803,4,,,159,15009,159,15007,sctg3499,11,0.0000000
2,803,4,,,159,15009,159,15009,sctg3499,11,0.0000000
2,804,3,,,151,15003,151,15003,sctg3499,11,5.8375480
2,804,3,,,151,15003,151,15003,sctg3499,3,1.5895170
2,804,3,,,151,15003,151,15003,sctg3499,5,1.7083900
2,804,3,,,151,15003,159,15001,sctg3499,3,0.6313233
2,804,3,,,151,15003,159,15001,sctg3499,5,0.3935573
2,804,3,,,151,15003,159,15005,sctg3499,5,0.0001116
2,804,3,,,151,15003,159,15007,sctg3499,3,0.1954192
2,804,3,,,151,15003,159,15007,sctg3499,5,0.2101245
2,804,3,,,151,15003,159,15009,sctg3499,3,0.4050804
2,804,3,,,151,15003,159,15009,sctg3499,5,0.3354146
2,804,3,,,159,15001,151,15003,sctg3499,3,0.0000000
2,804,3,,,159,15001,151,15003,sctg3499,5,0.0000000
2,804,3,,,159,15001,159,15001,sctg3499,11,0.0000000
2,804,3,,,159,15001,159,15001,sctg3499,3,0.0000000
2,804,3,,,159,15001,159,15001,sctg3499,5,0.0000000
2,804,3,,,159,15001,159,15005,sctg3499,11,0.0000000
2,804,3,,,159,15001,159,15005,sctg3499,5,0.0000000
2,804,3,,,159,15001,159,15007,sctg3499,11,0.0000000
2,804,3,,,159,15001,159,15007,sctg3499,3,0.0000000
2,804,3,,,159,15001,159,15007,sctg3499,5,0.0000000
2,804,3,,,159,15001,159,15009,sctg3499,11,0.0000000
2,804,3,,,159,15001,159,15009,sctg3499,3,0.0000000
2,804,3,,,159,15001,159,15009,sctg3499,5,0.0000000
2,804,3,,,159,15005,151,15003,sctg3499,5,0.0000000
2,804,3,,,159,15005,159,15001,sctg3499,11,0.0000000
2,804,3,,,159,15005,159,15001,sctg3499,5,0.0000000
2,804,3,,,159,15005,159,15005,sctg3499,11,0.0000000
2,804,3,,,159,15005,159,15005,sctg3499,5,0.0000000
2,804,3,,,159,15005,159,15007,sctg3499,11,0.0000000
2,804,3,,,159,15005,159,15007,sctg3499,5,0.0000000
2,804,3,,,159,15005,159,15009,sctg3499,11,0.0000000
2,804,3,,,159,15005,159,15009,sctg3499,5,0.0000000
2,804,3,,,159,15007,151,15003,sctg3499,3,0.0000000
2,804,3,,,159,15007,151,15003,sctg3499,5,0.0000000
2,804,3,,,159,15007,159,15001,sctg3499,11,0.0000000
2,804,3,,,159,15007,159,15001,sctg3499,3,0.0000000
2,804,3,,,159,15007,159,15001,sctg3499,5,0.0000000
2,804,3,,,159,15007,159,15005,sctg3499,11,0.0000000
2,804,3,,,159,15007,159,15005,sctg3499,5,0.0000000
2,804,3,,,159,15007,159,15007,sctg3499,11,0.0000000
2,804,3,,,159,15007,159,15007,sctg3499,3,0.0000000
2,804,3,,,159,15007,159,15007,sctg3499,5,0.0000000
2,804,3,,,159,15007,159,15009,sctg3499,11,0.0000000
2,804,3,,,159,15007,159,15009,sctg3499,3,0.0000000
2,804,3,,,159,15007,159,15009,sctg3499,5,0.0000000
2,804,3,,,159,15009,151,15003,sctg3499,3,0.0000000
2,804,3,,,159,15009,151,15003,sctg3499,5,0.0000000
2,804,3,,,159,15009,159,15001,sctg3499,11,0.0000000
2,804,3,,,159,15009,159,15001,sctg3499,3,0.0000000
2,804,3,,,159,15009,159,15001,sctg3499,5,0.0000000
2,804,3,,,159,15009,159,15005,sctg3499,11,0.0000000
2,804,3,,,159,15009,159,15005,sctg3499,5,0.0000000
2,804,3,,,159,15009,159,15007,sctg3499,11,0.0000000
2,804,3,,,159,15009,159,15007,sctg3499,3,0.0000000
2,804,3,,,159,15009,159,15007,sctg3499,5,0.0000000
2,804,3,,,159,15009,159,15009,sctg3499,11,0.0000000
2,804,3,,,159,15009,159,15009,sctg3499,3,0.0000000
2,804,3,,,159,15009,159,15009,sctg3499,5,0.0000000
2,804,4,,,151,15003,151,15003,sctg3499,11,0.0509430
2,804,4,,,151,15003,159,15001,sctg3499,11,0.0094827
2,804,4,,,151,15003,159,15005,sctg3499,11,0.0000027
2,804,4,,,151,15003,159,15007,sctg3499,11,0.0050629
2,804,4,,,151,15003,159,15009,sctg3499,11,0.0080817
2,804,4,,,159,15001,151,15003,sctg3499,11,0.0014445
2,804,4,,,159,15001,159,15001,sctg3499,11,0.0002628
2,804,4,,,159,15001,159,15005,sctg3499,11,0.0000001
2,804,4,,,159,15001,159,15007,sctg3499,11,0.0001403
2,804,4,,,159,15001,159,15009,sctg3499,11,0.0002240
2,804,4,,,159,15005,151,15003,sctg3499,11,0.0000583
2,804,4,,,159,15005,159,15001,sctg3499,11,0.0000106
2,804,4,,,159,15005,159,15005,sctg3499,11,0.0000000
2,804,4,,,159,15005,159,15007,sctg3499,11,0.0000057
2,804,4,,,159,15005,159,15009,sctg3499,11,0.0000090
2,804,4,,,159,15007,151,15003,sctg3499,11,0.0009471
2,804,4,,,159,15007,159,15001,sctg3499,11,0.0001723
2,804,4,,,159,15007,159,15005,sctg3499,11,0.0000000
2,804,4,,,159,15007,159,15007,sctg3499,11,0.0000920
2,804,4,,,159,15007,159,15009,sctg3499,11,0.0001469
2,804,4,,,159,15009,151,15003,sctg3499,11,0.0014421
2,804,4,,,159,15009,159,15001,sctg3499,11,0.0002624
2,804,4,,,159,15009,159,15005,sctg3499,11,0.0000001
2,804,4,,,159,15009,159,15007,sctg3499,11,0.0001401
2,804,4,,,159,15009,159,15009,sctg3499,11,0.0002236
2,804,5,,,151,15003,151,15003,sctg3499,5,0.0005800
2,804,5,,,151,15003,159,15001,sctg3499,5,0.0001081
2,804,5,,,151,15003,159,15005,sctg3499,5,0.0000000
2,804,5,,,151,15003,159,15007,sctg3499,5,0.0000577
2,804,5,,,151,15003,159,15009,sctg3499,5,0.0000921
2,805,3,,,151,15003,151,15003,sctg3499,11,0.0364340
2,805,3,,,151,15003,151,15003,sctg3499,3,0.0145390
2,805,3,,,151,15003,151,15003,sctg3499,5,0.0036450
2,805,3,,,151,15003,159,15001,sctg3499,3,0.0082289
2,805,3,,,151,15003,159,15001,sctg3499,5,0.0034361
2,805,3,,,151,15003,159,15005,sctg3499,5,0.0000010
2,805,3,,,151,15003,159,15007,sctg3499,3,0.0025472
2,805,3,,,151,15003,159,15007,sctg3499,5,0.0018345
2,805,3,,,151,15003,159,15009,sctg3499,3,0.0052800
2,805,3,,,151,15003,159,15009,sctg3499,5,0.0029284
2,805,3,,,159,15001,151,15003,sctg3499,5,0.0000000
2,805,3,,,159,15001,159,15001,sctg3499,5,0.0000000
2,805,3,,,159,15001,159,15005,sctg3499,5,0.0000000
2,805,3,,,159,15001,159,15007,sctg3499,5,0.0000000
2,805,3,,,159,15001,159,15009,sctg3499,5,0.0000000
2,805,3,,,159,15005,151,15003,sctg3499,5,0.0000000
2,805,3,,,159,15005,159,15001,sctg3499,5,0.0000000
2,805,3,,,159,15005,159,15005,sctg3499,5,0.0000000
2,805,3,,,159,15005,159,15007,sctg3499,5,0.0000000
2,805,3,,,159,15005,159,15009,sctg3499,5,0.0000000
2,805,3,,,159,15007,151,15003,sctg3499,5,0.0000000
2,805,3,,,159,15007,159,15001,sctg3499,5,0.0000000
2,805,3,,,159,15007,159,15005,sctg3499,5,0.0000000
2,805,3,,,159,15007,159,15007,sctg3499,5,0.0000000
2,805,3,,,159,15007,159,15009,sctg3499,5,0.0000000
2,805,3,,,159,15009,151,15003,sctg3499,5,0.0000000
2,805,3,,,159,15009,159,15001,sctg3499,5,0.0000000
2,805,3,,,159,15009,159,15005,sctg3499,5,0.0000000
2,805,3,,,159,15009,159,15007,sctg3499,5,0.0000000
2,805,3,,,159,15009,159,15009,sctg3499,5,0.0000000
2,805,4,,,151,15003,151,15003,sctg3499,11,0.0001420
2,805,4,,,151,15003,159,15001,sctg3499,11,0.0000264
2,805,4,,,151,15003,159,15005,sctg3499,11,0.0000000
2,805,4,,,151,15003,159,15007,sctg3499,11,0.0000141
2,805,4,,,151,15003,159,15009,sctg3499,11,0.0000225
2,806,3,,,151,15003,151,15003,sctg3499,11,1.1415570
2,806,3,,,151,15003,151,15003,sctg3499,3,0.4693990
2,806,3,,,151,15003,151,15003,sctg3499,5,0.5493140
2,806,3,,,151,15003,159,15001,sctg3499,3,0.0722246
2,806,3,,,151,15003,159,15001,sctg3499,5,0.0144851
2,806,3,,,151,15003,159,15005,sctg3499,5,0.0000041
2,806,3,,,151,15003,159,15007,sctg3499,3,0.0223563
2,806,3,,,151,15003,159,15007,sctg3499,5,0.0077337
2,806,3,,,151,15003,159,15009,sctg3499,3,0.0463420
2,806,3,,,151,15003,159,15009,sctg3499,5,0.0123451
